source,target,relationship_type,trial_id,confidence,evidence_text,direction,temporal_marker,attributes
Jean Gaixatte le vieux,"B 8678 no 2; witch 169, Marion veuve Demenge le Masson, de St Dié",TESTIFIED_AGAINST,w169,0.95,Witness 28 in trial w169,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 169, 'reputation_years': nan}"
Jean Paticier du Vieux Marché,"B 8678 no 2; witch 169, Marion veuve Demenge le Masson, de St Dié",TESTIFIED_AGAINST,w169,0.95,Witness 29 in trial w169,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 19, 'reputation_years': nan}"
Claudon Demenge Jean Perry,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST,w170,0.95,Witness 1 in trial w170,directed,1596.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Valentin Thiehay,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST,w170,0.95,Witness 2 in trial w170,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 305, 'reputation_years': nan}"
Pierre Grosmaire,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST,w170,0.95,Witness 3 in trial w170,directed,1596.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Jacquey Mandray,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST,w170,0.95,Witness 4 in trial w170,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Jean Fleurat,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST,w170,0.95,Witness 5 in trial w170,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Colas Perry,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST,w170,0.95,Witness 7 in trial w170,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 217, 'reputation_years': nan}"
Claudatte fille feu Jean Demenge Perry,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST,w170,0.95,Witness 8 in trial w170,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 100, 'reputation_years': nan}"
Colas Grosmaire,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST,w170,0.95,Witness 10 in trial w170,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 347, 'reputation_years': nan}"
Colas Thiehay,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST,w170,0.95,Witness 11 in trial w170,directed,1596.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Jennon veuve Colas Thiery,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST,w170,0.95,Witness 12 in trial w170,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 81, 'reputation_years': nan}"
Jean Mourel,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST,w170,0.95,Witness 13 in trial w170,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Jean Parmentier de Neufviller,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST,w170,0.95,Witness 14 in trial w170,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 244, 'reputation_years': nan}"
Jean Girard Ancel,"B 8678 no 3; witch 170, Demenge Milan, de Remomeix",TESTIFIED_AGAINST,w170,0.95,Witness 15 in trial w170,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Jennon femme Claudon Woiriat,"B 8678 no 4; witch 171, Libaire femme Guillaume Bouchier, de St Dié",TESTIFIED_AGAINST,w171,0.95,Witness 2 in trial w171,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Barbon fille Demenge du Viller,"B 8678 no 4; witch 171, Libaire femme Guillaume Bouchier, de St Dié",TESTIFIED_AGAINST,w171,0.95,Witness 3 in trial w171,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Barbon femme Bastien Marande,"B 8678 no 4; witch 171, Libaire femme Guillaume Bouchier, de St Dié",TESTIFIED_AGAINST,w171,0.95,Witness 4 in trial w171,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 330, 'reputation_years': nan}"
Jean Marlier,"B 8678 no 4; witch 171, Libaire femme Guillaume Bouchier, de St Dié",TESTIFIED_AGAINST,w171,0.95,Witness 5 in trial w171,directed,1596.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Jacquot Bergier,"B 8678 no 4; witch 171, Libaire femme Guillaume Bouchier, de St Dié",TESTIFIED_AGAINST,w171,0.95,Witness 6 in trial w171,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 35, 'reputation_years': nan}"
Jean Didier,"B 8678 no 4; witch 171, Libaire femme Guillaume Bouchier, de St Dié",TESTIFIED_AGAINST,w171,0.95,Witness 7 in trial w171,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 97, 'reputation_years': nan}"
Claudon Woiriat,"B 8678 no 4; witch 171, Libaire femme Guillaume Bouchier, de St Dié",TESTIFIED_AGAINST,w171,0.95,Witness 8 in trial w171,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 300, 'reputation_years': nan}"
Catherine femme Nicolas des Escus,"B 8678 no 4; witch 171, Libaire femme Guillaume Bouchier, de St Dié",TESTIFIED_AGAINST,w171,0.95,Witness 9 in trial w171,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 478, 'reputation_years': nan}"
Claudon Chavortey,"B 8678 no 4; witch 171, Libaire femme Guillaume Bouchier, de St Dié",TESTIFIED_AGAINST,w171,0.95,Witness 11 in trial w171,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 223, 'reputation_years': nan}"
Gerard Bertrand,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 1 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 36, 'reputation_years': nan}"
Marguitte femme du precedent,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 2 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 135, 'reputation_years': nan}"
Marguitte femme Claudon le Musnier,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 3 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 163, 'reputation_years': nan}"
Jehan Pieron,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 4 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 54, 'reputation_years': nan}"
Nicolas Jean Martin,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 5 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 142, 'reputation_years': nan}"
Jean le Maire,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 6 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 263, 'reputation_years': nan}"
Demenge Malfort,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 7 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 192, 'reputation_years': nan}"
Babon femme Idoult le Chouxe,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 8 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 150, 'reputation_years': nan}"
Jennon femme Claudon Jacquel,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 9 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 277, 'reputation_years': 6.0}"
Epuron Jany,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 10 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 100, 'reputation_years': 5.0}"
Jennon femme Guerard Thomas,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 11 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 304, 'reputation_years': nan}"
Guerard Thomas de St Prayel,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 12 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 107, 'reputation_years': nan}"
Marguitte femme Mongeon Charpentier,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 13 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 148, 'reputation_years': nan}"
Nicolas Mourice de la Fontenelle,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 16 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 57, 'reputation_years': nan}"
Jean de la Houtte de Laistre,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 17 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 20, 'reputation_years': nan}"
Estienne Benay du Vieux Moulin,"B 8680 no 2; witch 172, Demenge Martin, du Paire",TESTIFIED_AGAINST,w172,0.95,Witness 18 in trial w172,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 217, 'reputation_years': nan}"
Henry fils Henry,,TESTIFIED_AGAINST,w173,0.95,Witness 1 in trial w173,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 367, 'reputation_years': nan}"
Jehenne fille Colin Lienard,,TESTIFIED_AGAINST,w173,0.95,Witness 2 in trial w173,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 19, 'reputation_years': nan}"
Jennon fille feu Jean Jennat,,TESTIFIED_AGAINST,w173,0.95,Witness 3 in trial w173,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 113, 'reputation_years': nan}"
Claude fils feu Andreu Jaulnat,,TESTIFIED_AGAINST,w173,0.95,Witness 4 in trial w173,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 298, 'reputation_years': nan}"
Dieudonné Jean,"B 8680 no 4; witch 174, Barbelline femme Mengeon Jean de Mandray",TESTIFIED_AGAINST,w174,0.95,Witness 1 in trial w174,directed,1596.0,"{'personal_suspicion': True, 'testimony_length': 453, 'reputation_years': nan}"
Claude veuve Bastien Mathieu,"B 8680 no 4; witch 174, Barbelline femme Mengeon Jean de Mandray",TESTIFIED_AGAINST,w174,0.95,Witness 2 in trial w174,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 106, 'reputation_years': nan}"
Colatte femme Colin Mathiatte,"B 8680 no 4; witch 174, Barbelline femme Mengeon Jean de Mandray",TESTIFIED_AGAINST,w174,0.95,Witness 3 in trial w174,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 22, 'reputation_years': nan}"
Jean Colas Voignier,"B 8680 no 4; witch 174, Barbelline femme Mengeon Jean de Mandray",TESTIFIED_AGAINST,w174,0.95,Witness 4 in trial w174,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 166, 'reputation_years': nan}"
Claude Pierrat,"B 8680 no 4; witch 174, Barbelline femme Mengeon Jean de Mandray",TESTIFIED_AGAINST,w174,0.95,Witness 5 in trial w174,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 234, 'reputation_years': nan}"
Demenge Claude Cugnin,"B 8680 no 4; witch 174, Barbelline femme Mengeon Jean de Mandray",TESTIFIED_AGAINST,w174,0.95,Witness 6 in trial w174,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 23, 'reputation_years': 12.0}"
Claudatte femme Jean d'Espinal,"B 8680 no 4; witch 174, Barbelline femme Mengeon Jean de Mandray",TESTIFIED_AGAINST,w174,0.95,Witness 7 in trial w174,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 375, 'reputation_years': nan}"
Jean Blaise Laisney,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 1 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 117, 'reputation_years': nan}"
Blaisette femme du precedent,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 2 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 19, 'reputation_years': nan}"
Jean Colynot,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 3 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Marguitte femme du precedent,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 4 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 217, 'reputation_years': nan}"
Magdelaine femme Jean Grand Didier,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 5 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 139, 'reputation_years': nan}"
Jehenne fille feu Colas Chastel,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 6 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Demenge Grand Ferry,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 8 in trial w175,directed,1597.0,"{'personal_suspicion': True, 'testimony_length': 396, 'reputation_years': nan}"
Jean Demenge Jacquot,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 9 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 300, 'reputation_years': nan}"
Claude Mongeat,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 10 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 415, 'reputation_years': nan}"
Demenge Grand Didier,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 12 in trial w175,directed,1597.0,"{'personal_suspicion': True, 'testimony_length': 409, 'reputation_years': nan}"
Didier fils du precedent,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 13 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 77, 'reputation_years': nan}"
Blaisette femme Didier Aulbert,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 14 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 296, 'reputation_years': nan}"
Claude le Compte,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 15 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 319, 'reputation_years': nan}"
Jennon femme du precedent,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 16 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 176, 'reputation_years': nan}"
Colas Colnot d'Aulbripaire,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 17 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 28, 'reputation_years': nan}"
Didier Demenge Aulbert,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 18 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Marie femme Jean Masson,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 19 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 28, 'reputation_years': nan}"
Mengeatte veuve Didier Babel,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 20 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 476, 'reputation_years': nan}"
Barbellon femme Blaison Richard,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 21 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Jennon femme Colas Grand Didier,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 23 in trial w175,directed,1597.0,"{'personal_suspicion': True, 'testimony_length': 340, 'reputation_years': nan}"
Colas Grand Didier,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST,w175,0.95,Witness 24 in trial w175,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 34, 'reputation_years': nan}"
Demenge Jacot,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 1 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 277, 'reputation_years': nan}"
Mongeon Grand Ferry,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 2 in trial w176,directed,1597.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Jean Didier Babey,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 3 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 38, 'reputation_years': nan}"
Demenge Grand Didier,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 4 in trial w176,directed,1597.0,"{'personal_suspicion': True, 'testimony_length': 164, 'reputation_years': nan}"
Dieudonné Stennenat,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 5 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 153, 'reputation_years': nan}"
Dieudonné Jean Demenge Jacot,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 6 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 125, 'reputation_years': nan}"
Mengeatte veuve Didier Babey,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 7 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 243, 'reputation_years': nan}"
Didier Demenge Aulbert,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 8 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 229, 'reputation_years': nan}"
Jean Demenge Jacot,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 9 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 82, 'reputation_years': nan}"
Jean Blaise Chainel,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 10 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 162, 'reputation_years': nan}"
Claude Mengeot,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 11 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 142, 'reputation_years': nan}"
Jacot Ferry,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 12 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 19, 'reputation_years': nan}"
Jean Claude Noel,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 13 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 312, 'reputation_years': nan}"
Claudatte femme Mengeon Jean Perry,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 14 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 199, 'reputation_years': nan}"
Claude Demenge Colin,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 15 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 186, 'reputation_years': nan}"
Jacques Hugo,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 16 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 286, 'reputation_years': nan}"
"and (18) (Dieudonné Stennenat) missing - page not photographed
(19) Claude Dieud","B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST,w176,0.95,Witness 17 in trial w176,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 241, 'reputation_years': nan}"
Barbelline veuve Jean le maire de Girompaire,"B 8680 no 8; witch 178, Colas François de Sarupt",TESTIFIED_AGAINST,w178,0.95,Witness 1 in trial w178,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 317, 'reputation_years': nan}"
Colatte fille Jean le maire,"B 8680 no 8; witch 178, Colas François de Sarupt",TESTIFIED_AGAINST,w178,0.95,Witness 2 in trial w178,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 111, 'reputation_years': nan}"
Georgeatte femme Jean Colatte,"B 8680 no 8; witch 178, Colas François de Sarupt",TESTIFIED_AGAINST,w178,0.95,Witness 3 in trial w178,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 183, 'reputation_years': nan}"
Lienard Adam,"B 8680 no 8; witch 178, Colas François de Sarupt",TESTIFIED_AGAINST,w178,0.95,Witness 6 in trial w178,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 239, 'reputation_years': nan}"
Georgeon Demenge Babel,"B 8680 no 8; witch 178, Colas François de Sarupt",TESTIFIED_AGAINST,w178,0.95,Witness 7 in trial w178,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 52, 'reputation_years': nan}"
Jacquotte femme Mengeon Martin,"B 8680 no 8; witch 178, Colas François de Sarupt",TESTIFIED_AGAINST,w178,0.95,Witness 8 in trial w178,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 47, 'reputation_years': nan}"
"Mengeatte veuve Lienard Demenge
Lienard","B 8680 no 8; witch 178, Colas François de Sarupt",TESTIFIED_AGAINST,w178,0.95,Witness 10 in trial w178,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 0, 'reputation_years': nan}"
Jean Colatte,"B 8680 no 8; witch 178, Colas François de Sarupt",TESTIFIED_AGAINST,w178,0.95,Witness 11 in trial w178,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 0, 'reputation_years': nan}"
"Jean Colas Lienard
(14) George Aulbry","B 8680 no 8; witch 178, Colas François de Sarupt",TESTIFIED_AGAINST,w178,0.95,Witness 13 in trial w178,directed,1597.0,"{'personal_suspicion': False, 'testimony_length': 220, 'reputation_years': nan}"
Mengeon Guichard jeune fils,"B 8682 no 1; witch 179, Barbelline femme Holbin le Jalley, des Trois Maisons",TESTIFIED_AGAINST,w179,0.95,Witness 1 in trial w179,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Nicolas Claudon Lamblat,"B 8682 no 1; witch 179, Barbelline femme Holbin le Jalley, des Trois Maisons",TESTIFIED_AGAINST,w179,0.95,Witness 2 in trial w179,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 305, 'reputation_years': nan}"
Mengeon Wanier,"B 8682 no 1; witch 179, Barbelline femme Holbin le Jalley, des Trois Maisons",TESTIFIED_AGAINST,w179,0.95,Witness 3 in trial w179,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Nicolas Miette,"B 8682 no 1; witch 179, Barbelline femme Holbin le Jalley, des Trois Maisons",TESTIFIED_AGAINST,w179,0.95,Witness 4 in trial w179,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 172, 'reputation_years': nan}"
"?
(6) Claudon du Haut - partly missing","B 8682 no 1; witch 179, Barbelline femme Holbin le Jalley, des Trois Maisons",TESTIFIED_AGAINST,w179,0.95,Witness 5 in trial w179,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 13, 'reputation_years': nan}"
Nicolas fils Holbin le Jalley,"B 8682 no 1; witch 179, Barbelline femme Holbin le Jalley, des Trois Maisons",TESTIFIED_AGAINST,w179,0.95,Witness 8 in trial w179,directed,1596.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Nicolas Lambert,"B 8682 no 1; witch 179, Barbelline femme Holbin le Jalley, des Trois Maisons",TESTIFIED_AGAINST,w179,0.95,Witness 9 in trial w179,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 240, 'reputation_years': nan}"
Jennon fille feu Colas Michiel de Marzelay,"B 8682 no 1; witch 179, Barbelline femme Holbin le Jalley, des Trois Maisons",TESTIFIED_AGAINST,w179,0.95,Witness 10 in trial w179,directed,1596.0,"{'personal_suspicion': False, 'testimony_length': 310, 'reputation_years': nan}"
Colin le Maire,"B 8682 no 2; witch 180, Marie Alexey femme Jean Chastellain, de Colroy",TESTIFIED_AGAINST,w180,0.95,Witness 1 in trial w180,directed,1598.0,"{'personal_suspicion': False, 'testimony_length': 44, 'reputation_years': nan}"
Nicolas Stegel,"B 8682 no 2; witch 180, Marie Alexey femme Jean Chastellain, de Colroy",TESTIFIED_AGAINST,w180,0.95,Witness 2 in trial w180,directed,1598.0,"{'personal_suspicion': False, 'testimony_length': 293, 'reputation_years': nan}"
Blaise Jean Colas Demenge Olry,"B 8682 no 2; witch 180, Marie Alexey femme Jean Chastellain, de Colroy",TESTIFIED_AGAINST,w180,0.95,Witness 4 in trial w180,directed,1598.0,"{'personal_suspicion': False, 'testimony_length': 27, 'reputation_years': nan}"
Didielle femme Demenge Colinel,"B 8682 no 2; witch 180, Marie Alexey femme Jean Chastellain, de Colroy",TESTIFIED_AGAINST,w180,0.95,Witness 5 in trial w180,directed,1598.0,"{'personal_suspicion': False, 'testimony_length': 354, 'reputation_years': nan}"
Jennon femme Demenge Gros Demenge,"B 8682 no 2; witch 180, Marie Alexey femme Jean Chastellain, de Colroy",TESTIFIED_AGAINST,w180,0.95,Witness 7 in trial w180,directed,1598.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
